EWSR1,JUN
EWSR1,MAZ
EWSR1,MLX
EWSR1,MSC
EWSR1,MYBL2
EWSR1,NKX2-5
EWSR1,OTX1
EWSR1,PAX9
EWSR1,PITX1
EWSR1,RFX3
EWSR1,RFX5
EWSR1,SMAD4
EWSR1,SOX7
EWSR1,TFAP2A
EWSR1,TFE3
EWSR1,USF1
EWSR1,ZEB1
EWSR1,BRCA1
EWSR1,CEBPA
EWSR1,DDIT3
EWSR1,ELK1
EWSR1,EPAS1
EWSR1,FLI1
EWSR1,HBP1
EWSR1,HEY1
EWSR1,HNF1B
EWSR1,NR2C2
EWSR1,POU4F1
EWSR1,RAD21
EWSR1,REST
EWSR1,RUNX1
EWSR1,SOX2
EWSR1,TBX3
EWSR1,TCF7L2
EWSR1,TP53
GTF2I,ATF6
GTF2I,BRCA1
GTF2I,HDAC2
GTF2I,MYC
GTF2I,SRF
GTF2I,STAT1
GTF2I,STAT3
GTF2I,USF1
GTF2I,BACH1
GTF2I,ESR2
GTF2I,FOXA1
GTF2I,HIF1A
GTF2I,NFKB1
GTF2I,NR2C2
GTF2I,PPARG
GTF2I,PRDM1
GTF2I,PRRX1
GTF2I,RARA
GTF2I,SIRT6
GTF2I,SMAD2
GTF2I,SOX2
GTF2I,TFAP4
GTF2I,TFCP2
GTF2I,TOPORS
GTF2I,TP53
GTF2I,ZBTB7A
IRF3,FOXO1
IRF3,IRF5
IRF3,IRF7
IRF3,MAFB
IRF3,SMAD2
IRF3,SMAD4
RELA,AHR
RELA,AR
RELA,ARNT
RELA,ATF3
RELA,BRCA1
RELA,CDX2
RELA,CEBPB
RELA,CEBPD
RELA,EGR1
RELA,FOS
RELA,HDAC2
RELA,HIF1A
RELA,IRF2
RELA,IRF8
RELA,IRF9
RELA,JUN
RELA,MYC
RELA,NFKB1
RELA,NFKB2
RELA,NR3C1
RELA,POU2F1
RELA,PPARA
RELA,PPARG
RELA,REL
RELA,RXRA
RELA,SIRT6
RELA,SMAD3
RELA,SMAD4
RELA,SP1
RELA,SP3
RELA,STAT3
RELA,TBP
RELA,TCF4
RELA,TEAD4
RELA,TP53
RELA,TP63
RELA,TWIST1
RELA,USF2
RELA,ZBTB33
RELA,ZBTB7A
RELA,ZBTB7B
RELA,ELF3
RELA,FOXP3
RELA,GFI1
RELA,GLIS1
RELA,ISL1
RELA,KLF4
RELA,LMO2
RELA,MAFK
RELA,MEOX2
RELA,NFIC
RELA,NKX2-1
RELA,PGR
RELA,POU6F2
RELA,PPARD
RELA,SRF
RELA,STAT1
RELA,TFAP2A
RELA,VDR
SMC3,ARHGEF12
SMC3,ARID5B
SMC3,MGA
SMC3,MXD1
SMC3,MXD4
SMC3,MXI1
SMC3,RAD21
SMC3,RORA
SMC3,AIRE
SMC3,BACH1
SMC3,BRCA1
SMC3,CDC5L
SMC3,ESR2
SMC3,FOXB1
SMC3,FOXG1
SMC3,FOXJ2
SMC3,FOXL1
SMC3,FOXP3
SMC3,HDAC2
SMC3,MYC
SMC3,NANOG
SMC3,NFATC1
SMC3,NR2C2
SMC3,POU5F1
SMC3,SIRT6
SMC3,SOX2
SMC3,TEAD2
SMC3,TRIM28
SMC3,YY1
SMC3,ZBTB7A
TBP,E2F1
TBP,FOS
TBP,FOXF2
TBP,HMBOX1
TBP,JUN
TBP,KLF5
TBP,MEF2A
TBP,MSX1
TBP,NFYB
TBP,NR3C1
TBP,PAX3
TBP,PAX6
TBP,POU2F1
TBP,POU2F2
TBP,REL
TBP,RXRA
TBP,SP1
TBP,SPI1
TBP,TP53
TBP,AHR
TBP,AR
TBP,ATF4
TBP,CBX5
TBP,CREM
TBP,CTCFL
TBP,ELF3
TBP,ETS1
TBP,FOXJ2
TBP,FOXK2
TBP,FOXN1
TBP,FOXP1
TBP,HNF4A
TBP,HSF1
TBP,IKZF1
TBP,MAX
TBP,MYC
TBP,PAX5
TBP,POU3F2
TBP,RBPJ
TBP,REST
TBP,SIN3A
TBP,SPIB
TBP,TCF12
TBP,TCF7L2
AIRE,HDAC2
AIRE,RAD21
AIRE,TRIM28
BACH1,ATF7
BACH1,FOXK1
BACH1,HLTF
BACH1,MAFF
BACH1,MAFG
