AHR,AIRE,ALX4,AR,ARHGEF12,ARID3A,ARID3B,ARID5A,ARID5B,ARNT,ARNT2,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATF7,BACH1,BACH2,BARHL2,BATF,BATF3,BBX,BCL2,BCL6,BHLHA15,BHLHE40,BHLHE41,BPTF,BRCA1,CBX5,CCDC6,CCNT2,CDC5L,CDX1,CDX2,CDX4,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CENPB,CHD2,CLOCK,CREB1,CREB3,CREB3L1,CREB3L4,CREB5,CREM,CRX,CTCF,CTCFL,CUX1,DDIT3,DMRT3,E2F1,E2F3,E2F4,E2F5,E2F6,E2F7,E2F8,E4F1,EGR1,ELF1,ELF2,ELF3,ELK1,ELK4,EMX1,EN2,EP300,EPAS1,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV3,ETV4,ETV5,ETV6,EWSR1,FIGLA,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA3,FOXB1,FOXC1,FOXC2,FOXF2,FOXG1,FOXH1,FOXJ2,FOXJ3,FOXK1,FOXK2,FOXL1,FOXL2,FOXM1,FOXN1,FOXO1,FOXO3,FOXO4,FOXO6,FOXP1,FOXP3,FOXP4,FOXQ1,FOXS1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS1,GLIS2,GLIS3,GMEB1,GMEB2,GRHL2,GSC,GTF2I,GZF1,HBP1,HDAC2,HERPUD1,HES5,HEY1,HEYL,HIF1A,HINFP,HLTF,HMBOX1,HMGA1,HMGN3,HMX1,HNF1A,HNF1B,HNF4A,HOXA1,HOXA10,HOXA5,HOXA9,HOXB2,HOXC10,HOXC11,HOXC13,HOXC5,HOXC9,HOXD1,HOXD10,HOXD13,HOXD4,HOXD9,HSF1,HSF4,ID1,ID2,ID4,IKZF1,IKZF3,IRF1,IRF2,IRF3,IRF5,IRF7,IRF8,IRF9,IRX1,IRX3,ISL1,ISL2,JDP2,JUN,JUNB,JUND,KLF1,KLF11,KLF12,KLF13,KLF16,KLF2,KLF4,KLF5,KLF6,KLF8,KLF9,LEF1,LHX3,LHX4,LHX8,LIN54,LMO2,LMX1B,LYL1,MAF,MAFB,MAFF,MAFG,MAFK,MAX,MAZ,MECOM,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MEOX1,MEOX2,MGA,MITF,MLX,MLXIPL,MNT,MSC,MSX1,MSX2,MTF1,MXD1,MXD4,MXI1,MYB,MYBL2,MYC,MYCN,MYOD1,MYOG,NANOG,NEUROD1,NEUROG1,NEUROG2,NFAT5,NFATC1,NFATC2,NFATC3,NFE2,NFE2L1,NFE2L2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB1,NFKB2,NFYA,NFYB,NHLH1,NKX2-1,NKX2-3,NKX2-5,NPAS2,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR2C1,NR2C2,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NRF1,OLIG2,OTX1,PATZ1,PAX2,PAX3,PAX5,PAX6,PAX7,PAX8,PAX9,PBX1,PBX2,PBX3,PBX4,PGR,PITX1,PITX2,PKNOX1,PLAG1,PLAGL1,POU1F1,POU2F1,POU2F2,POU3F2,POU4F1,POU4F2,POU5F1,POU6F2,PPARA,PPARD,PPARG,PRDM1,PRDM4,PROX1,PRRX1,PTEN,RAD21,RARA,RARB,RARG,RBPJ,REL,RELA,REST,RFX1,RFX3,RFX5,RORA,RORC,RREB1,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SETDB1,SIN3A,SIRT6,SIX1,SIX4,SMAD2,SMAD3,SMAD4,SMC3,SNAI2,SOX1,SOX13,SOX14,SOX2,SOX21,SOX3,SOX30,SOX4,SOX5,SOX6,SOX7,SOX8,SOX9,SP1,SP100,SP2,SP3,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRY,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT6,TAL1,TAL2,TBP,TBX2,TBX20,TBX21,TBX3,TCF12,TCF21,TCF3,TCF4,TCF7L1,TCF7L2,TEAD1,TEAD2,TEAD3,TEAD4,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFE3,TGIF1,TGIF2,THAP1,THAP11,THRA,THRB,TLR4,TOPORS,TOX4,TP53,TP63,TP73,TRIM28,TWIST1,TWIST2,USF1,USF2,VDR,WT1,XBP1,YY1,YY2,ZBTB14,ZBTB16,ZBTB3,ZBTB33,ZBTB49,ZBTB7A,ZBTB7B,ZBTB7C,ZEB1,ZFP42,ZIC1,ZIC3,ZNF281,ZNF35,ZNF354C,ZNF410,ZNF423,ZNF652,ZNF740,ZNF8
5.56803,0.00312653,0.0100691,0,7.83399,10.3796,5.58943,13.8803,1.73329,5.20545,0,2.90176,7.13386,0,5.19686,8.47116,2.20614,116.671,8.13615,5.93431,4.07894,5.95811,0.0105617,0,59.5069,12.4562,5.3252,9.60287,0.0891294,1.62019,21.8463,0.00146336,6.61997,7.83944,27.6318,9.01091,4.4306,6.312,0,0,0,0.0853331,1.71681,0.637889,0.0956649,8.61097,22.9318,13.133,2.15694,5.29715,7.54226,0.0522903,3.58384,9.56997,12.0848,0.00034552,10.5795,0.0493479,7.93983,3.27543,0.00739856,11.5219,1.9581,34.6149,5.97797,3.2141,4.04844,3.7833,9.08016,0.384192,11.8748,6.00425,0.139293,11.7588,7.07514,0.249166,0,3.98818,0.167164,0,0.0145449,0.485177,12.1195,0,0,12.4411,1.18672,0.0153125,2.5842,0.681497,2.38879,8.3362,90.5218,0,10.5765,0.0218231,0.030107,0.718292,0.0941528,0.00494382,0.0428068,0,0.177325,0,0,0.0277912,0.0706447,1.5093,9.11208,2.08856,9.03425,0,0,9.47612,0,0.297747,0.557677,0.864518,0,0.069818,0.0101745,1.00525,0,0,7.79719,0.00688365,0,0.0743804,0,0,0,3.6554,0,0.152896,0,0,0.00871666,0.0620978,0.0150959,3.12224,5.28713,0.0105184,0,25.5195,3.23256,2.60963,3.23793,17.0519,0.0372286,0.306483,0.00401459,22.1061,3.24483,10.4194,3.43982,162.047,53.3903,0,0.169629,0.253579,0,0.0244753,0.00215161,0,0,0.675628,0,0,0,0.00439718,0,0,0,0,0,0.00311781,12.0725,0.210615,0.170847,13.5232,0.00504703,27.6609,20.2321,4.51646,15.3334,19.7186,25.436,37.3152,66.8398,30.0904,0,0,0,0.01312,2.91839,2.48408,38.7249,21.3467,0.052327,0.063095,0.386696,14.2194,2.52234,0.829266,0.0153468,0.346766,4.1313,0.297562,0.333662,3.98349,0,0.114245,0,4.40843,0.387843,0,7.87377,0,0.0018319,0.398806,3.22681,4.39849,22.8783,34.0421,0,9.43617,35.2095,3.28814,0,6.07482,0.111543,0,6.12476,0.00813643,11.4121,0,1.03232,35.1806,0.0599175,0,0.819189,0.914769,5.49322,0.180366,4.50185,43.5273,64.4011,0,0,0,0.00617607,0,0,0.939384,3.54749,1.51374,1.88242,7.26208,0.00396131,4.72148,7.83081,0,0.00368817,1.11447,0.0924344,0.0695071,16.9648,32.6642,4.42594,3.71038,0.0304923,0,0,0,0,0.845477,14.999,0.776298,0,0.187428,5.52907,4.19613,0.0210519,0.0239743,0.309335,5.91664,26.9692,0.0808452,0.788469,0.136768,0.241425,0.0292642,0.084811,2.67249,0,0.0277281,6.8122,0,0,15.1864,0.118574,0,0.191941,0.0389169,0.00221547,5.89708,4.95015,1.27945,0.00192541,0.119766,0,1.82821,1.64282,0.919762,0,2.40059,3.27116,0,0.00323587,0,0.828251,0,0.777489,1.89622,0,1.01994,4.84396,0.00590612,0.359115,29.6689,41.4051,4.04714,0.188121,1.17124,8.73754,10.5821,7.25913,6.48487,0.430368,1.38851,29.6939,2.48056,0,2.7766,1.44106,0.17721,10.538,3.02423,3.86846,0,6.84071,5.70944,6.34512,0.0152517,0.0160452,6.23979,3.78759,5.80989,14.1476,0,0,0,0.0199882,0.00453804,0,0,0.0157417,11.1977,0.076349,0.0100426,0.0150065,0,2.45446,8.93369,41.3625,0.528933,15.5369,0,8.72076,16.3337,6.00079,20.5215,13.2023,0,100.156,16.7669,16.8363,2.16784,18.0223,23.0604,0,0.093383,9.86431,0,0,2.99631,0,13.3672,0,25.7921,5.42341,0.0229272,0.00653835,0.000567585,0.0404834,0.114164,0.0394501,0.00672815,0.00502583,0,5.82101,4.993,5.7452,1.8277,14.2357,4.39222,14.0348,0.253867,0,0.108839,6.43786,4.87079,24.3019,1.69156,5.7012,84.8946,0,0,24.8094,26.1801,0.830457,0,77.9656,18.6467,0.392092,3.46937,0,2.31478,6.05931,1.25943,3.03494,9.61606,0.00395684,6.04504,0,0,0,5.56407,4.12053,0,11.1273,0.0890159,1.57682,4.02814,3.69756
2.02803,0.0106704,0.00458236,0.00450109,8.13523,14.6405,18.356,37.3822,1.25716,8.72105,0,5.80298,15.1781,0,9.10361,9.14416,4.84306,322.444,29.3889,6.55966,10.7006,3.79995,0.0125061,0,96.187,27.1953,4.23256,9.36744,0.105408,1.80607,36.1585,0.0454331,8.0083,8.28825,24.9775,13.3211,5.52086,6.80923,0,0,0,0.0580549,4.09491,1.01878,0.128963,11.2342,22.991,13.0686,2.02803,4.79126,10.5757,0.117428,5.30882,15.6223,23.4849,0.00163967,17.0046,0.191414,12.7063,5.49891,0.0089469,28.0241,6.08549,66.3225,7.84083,3.73949,10.1149,7.58403,13.5997,2.93644,20.4902,6.45325,0.278445,15.2859,7.80746,0.141828,0,8.37752,0.274376,0,0.0183279,0.769486,19.1795,0.0104687,0.00902719,26.0282,3.09683,0,3.74031,0.961919,2.28398,13.23,145.282,0,18.415,0.0451459,0.086025,1.21024,0.287214,0.0130352,0.0282509,0,0.485699,0,0,0.121982,0.339038,3.32554,11.6108,4.38568,16.1736,0,0,18.3448,0.00236112,0.437731,0.744217,1.70503,0.0161662,0.021958,0.119523,5.87702,0,0.0106253,8.80583,0.0864267,0.00195396,0.0519099,0,0,0,4.76772,0,0.427318,0.00271112,0,0.000347589,0.179182,0.0256116,4.37831,7.54612,0.00530843,0,29.4048,3.68656,2.7224,12.2966,44.338,0.047307,0.286451,0,19.1109,7.05405,9.34184,4.28463,334.569,118.733,0,0.1102,1.05041,0,0.0868502,0,0,0,3.20179,0,0.00321635,0,0.00427626,0,0,0,0,0.0108415,0,24.2136,0.957639,0.331091,34.0944,0,27.0031,15.6263,12.6353,25.1395,33.7618,29.9505,54.0553,90.1806,56.8427,0,0,0,0.0149432,4.55161,3.91333,84.748,59.0615,0.0842974,0.0773308,0.258788,22.5322,8.48249,3.49946,0.060495,0.701975,9.94604,0.515855,0.473979,5.86522,0,0.152743,0,3.21568,0.979407,0,10.3113,0,0,0.5704,7.99319,7.89086,41.6545,42.2197,0.00128815,15.3768,30.4521,10.9775,0,7.20608,0.269708,0,3.90403,0.010199,26.3864,0,2.26948,59.4179,0.0873453,0,3.22372,1.55063,10.1735,0.14376,8.12549,53.2869,86.5291,0,0,0.0133384,0.0185086,0,0,1.65542,5.96314,4.29348,3.43778,8.0412,0.0297051,22.0524,12.8948,0,0,3.99692,0.152755,0.148611,32.0504,53.8156,7.53777,5.91234,0.595733,0,0,0,0,0.853364,27.1507,1.31374,0,0.435148,9.54211,5.24917,0,0.000527169,2.05468,9.63664,18.6028,0.0296197,2.00031,0.301992,0.447217,0.0361126,0.106738,7.35281,0,0.0678907,9.95073,0,0,20.8989,0.097517,0,0.726012,0.0132775,0,23.661,8.36603,4.31903,0,0.593562,0,3.53595,1.31983,2.24204,0,3.63343,16.0186,0,0.00822426,0.0142122,1.27602,0,1.27947,7.96753,0.00365287,1.29131,5.90112,0.00930803,0.493631,19.3539,44.7347,7.38299,0.0272887,3.43426,9.72013,12.1202,17.4548,5.33537,1.45488,2.41383,36.7283,2.09623,0,4.76474,2.75188,0.046363,38.3673,5.7421,11.1278,0,10.4143,9.28551,17.8045,0,0,4.90687,8.92813,4.11385,20.1588,0,0,0,0,0.0330241,0,0,0.00973672,14.9222,0.083362,0.000417958,0.0535143,0,3.9596,9.66499,65.4333,3.00665,12.5847,0,14.6184,19.3985,13.3855,85.8458,30.5259,0,154.608,21.6252,25.8789,2.66509,22.0511,54.0492,0,0.168769,13.6806,0,0,3.59909,0,11.3894,0,53.7775,5.43524,0.114722,0.0425856,0.00105641,0.163257,0.0843329,0.06553,0.0212603,0.0342212,0,10.0154,11.1412,9.40969,2.17133,23.066,4.95454,18.1008,0.405299,0,0.0965332,4.9093,13.6963,29.8231,2.70596,10.6332,97.4163,0,0,28.5245,69.6566,1.53315,0.0351017,77.6761,18.0345,0.535259,4.17022,0,2.53281,6.07675,1.89984,6.77722,16.6882,0.00195565,8.04167,0.000123964,0,0,5.04347,4.03286,0,10.0787,0.0872063,1.06843,6.2908,4.01644
4.29419,0,0.0073361,0.000268878,11.9535,4.44187,4.26661,7.49187,2.07936,5.19328,0.00104256,3.03352,5.01775,0,7.884,12.116,2.358,129.678,6.03961,8.8885,5.02772,7.69299,0.0180019,0,38.2048,8.30915,7.2095,8.16348,0.0821148,0.127761,13.9665,0.0183553,10.2945,8.9415,26.0959,8.48898,4.84175,10.8416,0,0,0,0.0216001,0.478584,0.0784292,0.029783,8.23511,9.76942,17.988,2.6325,6.54094,6.46528,0.0100396,3.43599,11.6233,12.2567,0.00233313,13.6687,0.145586,6.54037,3.8961,0,8.44919,3.70487,21.2752,8.02707,3.05852,5.53364,5.41746,2.03714,0.347793,17.5566,7.73926,0.105945,6.67396,12.4816,0.0609198,0,3.94076,0.0686058,0,0.00703672,0.408212,3.21634,0.00518589,0,18.2197,1.20219,0.00517692,3.15756,0.311848,1.68494,8.63149,51.5555,0,12.1586,0.0296776,0.0414042,0.405303,0.0974405,0.0077893,0.0270636,0,0.192659,0,0,0.0283307,0.0471331,0.986481,7.27496,1.92567,5.68601,0,0,7.98062,0,0.373306,0.523287,0.763757,0,0.0322879,0.0197167,0.565066,0,0,9.07385,0.00724814,0.000918605,0.0397555,0,0,0,2.18579,0,0.129696,0.001277,0,0.00891189,0.0298389,0.0154641,3.96091,1.85911,0.00821969,0,20.1587,2.68625,2.99095,9.00587,24.3338,0.0134469,0.167984,0.00339852,25.7221,2.67176,13.6665,4.53589,87.0195,88.0201,0,0.0822948,0.244896,0,0.00840676,0.00420531,0,0,0.632532,0,0,0,0.0187006,0.00555193,0,0,0,0.00678433,0,3.81792,0.0336797,0.0577885,14.5497,0,21.925,21.0824,8.11114,17.2169,10.4064,10.4412,5.59961,35.0288,20.0871,0,0,0,0.00368064,1.65095,0.687725,6.16737,7.05974,0.0296616,0.0632278,0.330431,12.7286,1.14132,0.400555,0.0245578,0.562094,3.9829,0.289741,0.342097,3.55185,0,0.140535,0,4.92947,0.399079,0,1.27172,0,0,0.280443,2.34522,1.27516,17.1288,23.4555,0.00140205,10.1945,40.7864,2.48017,0.00281217,7.22879,0.20586,0.00199185,8.94987,0,9.4249,0,0.43018,11.8867,0.0216478,0,2.42133,0.692496,1.53164,0.278492,6.01587,20.048,28.1446,0,0,0,0.00441373,0,0,0.554359,5.37459,0.807415,1.36681,6.30954,0.00331269,10.6931,11.2788,0.00174865,0.00300924,0.607986,0.126507,0.0411422,22.1537,12.2395,4.46476,6.83849,0.148942,0,0,0,0,1.34713,4.68417,0.459708,0,0.129386,5.76205,3.99851,0.0198244,0,0.568682,1.30704,32.0535,0.084663,0.307086,0.093239,0.153442,0.0155638,0.0834216,3.89526,0,0.0115891,3.49527,0.00114015,0,9.43178,0.105627,0,0.169698,0.0142459,0.00268297,6.94376,4.07179,0.635906,0.000779912,0.0260283,0,1.79658,2.02176,0.650907,0.0179535,4.48455,3.34952,0.0012648,0.00670772,0,0.723106,0,0.924568,1.28126,0,0.88565,4.4142,0.00940948,0.371033,26.5233,59.3144,1.98668,0.228705,0.718492,8.51303,18.3494,3.87591,8.76063,0.10892,2.28839,27.4448,2.80731,0,2.55463,0.849224,0.0384762,6.68824,1.15924,2.63227,0,7.37497,4.93362,1.95819,0,0.00930476,7.88377,3.23266,4.53758,31.1136,0,0,0,0,0.00322796,0,0,0.0151527,10.3136,0.0785832,0.00657525,0.0246461,0,1.77631,10.3865,55.0731,0.478169,17.5446,0.00167997,2.14459,7.48186,1.62946,14.4095,9.30949,0,94.5169,12.0453,15.5322,2.9339,7.31519,19.2013,0,0.14622,5.06534,0,0,1.32508,0,12.7472,0,10.3438,6.34386,0.0596733,0.00407491,0.00225594,0.0861005,0.10713,0.0210627,0.0110852,0.00301178,0,2.65367,4.82903,3.06719,1.44113,9.62712,5.18111,5.60536,0.22457,0.00190064,0.123444,9.83672,6.89731,11.2945,2.12117,2.28974,31.7946,0,0,16.8047,15.7936,0.548145,0.00893437,48.2109,12.8955,0.287583,4.27189,0,1.51961,9.80671,1.151,1.52225,4.01529,0.00281879,9.64322,0,0,0,6.10233,6.77805,0,10.8065,0.0372209,2.02585,3.71854,3.37662
4.25755,0,0.000499677,0,16.9987,4.37366,9.27976,4.15734,2.13632,11.8619,0.000980576,6.03054,11.2965,0,14.0414,17.423,3.85125,296.55,21.9436,12.7871,13.2232,5.21425,0.0312051,0,35.2667,8.19014,9.86511,10.441,0.144249,0.0213516,44.9245,0.0190303,17.4558,16.1462,39.8944,21.313,7.81535,14.6078,0,0,0,0.0122622,0.208859,0.00802614,0,11.7343,8.83274,22.5069,3.46182,9.09973,10.1364,0.118508,4.63271,28.4908,19.6278,0,25.137,0.0528824,11.4752,5.99662,0.00238664,8.76424,10.1383,30.4441,15.7503,4.89448,15.9026,13.9131,0.671736,2.70881,46.8844,9.36237,0.136026,17.5981,12.7764,0.0103585,0,14.6262,0.28039,0,0.00565431,0.277191,1.77526,0.00152483,0.00101126,52.7086,3.36989,0.00460124,3.99999,0.54453,3.28408,17.9917,149.311,0,19.874,0.0217316,0.142448,1.20533,0.184717,0.0014623,0.00458279,0,0.544453,0,0,0.0315338,0.0287171,4.63603,18.6686,1.54679,7.48521,0,0,27.587,0.00187579,0.815326,1.09107,1.124,0.000770312,0.0427306,0.0523577,1.96004,0,0,14.6463,0,0,0.0673966,0,0.003917,0,3.69361,0.00991102,0.210344,0.00759007,0.0093441,0.00178772,0.0239842,0.0188267,7.05597,2.19319,0.00131283,0,43.3581,3.46648,3.62684,19.7425,52.8652,0,0.333092,0.0203682,45.8708,5.59809,14.8932,4.50056,184.078,137.493,0,0.0458524,1.00123,0,0.102507,0,0,0,1.59375,0.0132009,0.00258106,0,0.0060422,0.00488752,0,0,0,0.0044665,0,3.65882,0.0414577,0.00636863,20.107,0,38.3343,23.9493,13.41,39.1001,12.2457,15.2963,1.53159,60.2286,30.7786,0,0,0,0,1.24506,0.935448,1.53206,13.9217,0.00866859,0.12,0.516377,19.3696,1.13164,0.247881,0.0355531,1.27412,12.3721,0.624886,0.599686,10.5832,0,0.22914,0,5.57859,0.86778,0,0.222392,0,0.00489049,0.370081,4.73822,1.02968,33.3549,39.5452,0,18.9446,64.2483,7.34296,0.0121693,14.1266,0.276864,0.00216847,8.15537,0.0165617,24.8852,0,0.95199,10.4466,0.0598032,0,4.99732,1.83827,1.11387,0.292059,12.6873,46.0034,55.9424,0,0,0,0.00249438,0,0,0.857358,9.85087,1.71509,7.48287,11.6389,0,22.2827,28.417,0.00100189,0.0024689,2.3732,0.247253,0.113508,41.2833,16.9901,11.0193,11.2534,0.487636,0.00562557,0,0,0,2.13316,3.23855,0.372134,0,0.202273,8.39141,8.02219,0.0261181,0,2.84746,0.749426,40.2485,0.0105211,0.509735,0.549785,0.648025,0.00161043,0.114197,5.45867,0,0.02133,7.24686,0,0.00517682,21.6677,0.0901784,0,0.30903,0.0277105,0.000752034,22.5889,10.0878,0.473522,0,0,0,3.90662,2.64776,2.83923,0,4.2738,13.162,0,0.00501178,0.00158452,0.714318,0,1.36669,3.21506,0.00923343,2.00073,9.22131,0.0117938,0.800441,27.4294,100.226,2.94823,0.0396338,1.79154,19.2242,31.4357,12.9572,8.19152,0.220754,2.89376,47.5879,2.97497,0,2.89735,3.0264,0.0323208,27.7039,1.463,8.87869,0,13.7643,14.7058,0.979475,0.0124939,0.00226788,8.14668,10.9097,5.33091,49.2757,0,0,0,0,0.0034877,0,0,0.0246515,15.4909,0.101373,0.00214669,0.101873,0,3.87321,17.0399,95.2394,4.02481,20.1248,0.00255275,2.433,11.5497,1.73717,38.0967,18.3945,0,198.939,19.1055,26.4246,5.19861,17.1046,45.9004,0,0.201133,12.8287,0,0,2.95735,0,25.2739,0,9.19175,7.29543,0.0733005,0.0167843,0.00432286,0.0689398,0.00059939,0.0395141,0.0326044,0.022927,0,2.55961,18.0952,6.75183,3.03139,20.1275,8.61593,5.44144,0.586718,0.000750951,0.148301,12.3968,19.2311,44.4654,4.07345,2.84886,31.9131,0,0,23.436,23.7323,1.31111,0.0118168,87.5219,27.832,0.513006,6.86104,0,0.765525,14.5496,1.49934,3.47221,2.88373,0,16.8079,0,0,0,9.58532,7.82693,0,16.5179,0.0597707,1.29241,7.88063,2.74353
1.10907,0,0,0,1.74435,0.547389,0.580441,0.588416,3.77061,2.82603,0.000230889,1.22495,7.32767,0,8.81242,10.5831,2.006,52.7846,5.19576,5.62329,16.3602,2.02487,0.00215846,0,5.86228,4.56954,6.93434,1.55574,0.0237512,0,26.5979,0.00621779,6.01227,4.156,18.7506,8.54304,2.8466,9.53364,0,0,0,0,0.104412,0.0257296,0.00144428,3.53068,0.149005,12.2096,1.01574,2.99195,5.94502,0.00803964,7.05581,7.72734,28.3031,0.00126747,4.34711,0.0278339,1.46522,16.769,0.02785,0.185381,3.10652,7.25921,5.48667,1.94174,4.104,4.30579,0.0768145,1.27839,21.929,5.41128,0.0198391,3.44077,6.38276,0.00745342,0,1.73853,0.00766586,0,0,0.155978,0.238947,0.00294494,0,8.24022,0.366077,0.00944818,0.497134,0.157411,2.52826,6.51484,33.953,0,6.19791,0.0314936,0.0246578,0.286302,0.00906093,0,0,0,0.0789605,0,0,0.0927953,0.0237436,0.780883,6.0652,0.125272,1.27974,0,0,8.08962,0,0.431003,0.386429,0.0510109,0,0.0972596,0.00260053,0.183498,0,0,4.84938,0.0036546,0,0.0770988,0,0,0,0.976025,0,0.0443717,0,0,0,0.00126181,0,3.26397,0.0351931,0.00235078,0,4.57281,1.06152,5.13992,7.09238,13.446,0,0.101453,0,9.82424,10.6659,10.4745,1.62702,7.717,302.332,0,0.00161115,0.388763,0,0.0529262,0,0,0,0.110815,0,0,0,0,0,0,0,0,0,0,0.412528,0.00340879,0,51.2635,0,15.8578,8.63343,3.83662,27.9518,1.35798,3.41991,1.49294,11.3395,14.0435,0,0,0,0.0110694,0.179868,0.134902,0.466211,8.68756,0.0330283,0.0175427,0.122915,1.41857,0.00987135,0.115826,0.00208706,0.573305,4.3606,0.0851631,0.3175,3.32806,0,0.0175547,0,0.960193,0.119675,0,0.0825317,0.000807853,0,0.0203224,0.322012,0.0411539,17.7117,8.03086,0.00041872,3.69196,40.5961,0.320743,0.0135848,3.52238,0.100636,0,1.33022,0.00137656,24.5703,0,0.081171,2.0747,0.0935678,0,2.65207,0.564721,0.0904958,0.166395,3.85928,2.70575,15.1963,0,0,0,0,0,0,0.331527,0.93049,0.595078,4.94243,3.72364,0.000998158,1.74297,9.43024,0.000469527,0.00205363,0.411855,0.00551043,0.0286857,12.0495,0.21682,2.84015,13.1892,0.410831,0,0,0,0,0.549837,0.0519319,0.622279,0,0.0597902,2.15639,0.947578,0.0514656,0.00474791,1.43949,0.17369,24.6941,0.0556345,0.0167661,0.29529,0.0962362,0,0.0299339,2.36139,0,0.0048493,1.57168,0,0,1.7143,0.116493,0,0.0358718,0,0.00276124,0.590236,3.61653,0.0553524,0,0.00658855,0,1.92971,0.978397,1.17063,0,1.043,1.93406,0,0,0,0.52936,0,0.334118,0.0540157,0.0178722,1.22663,2.58822,0.00218645,0.0991327,50.2276,47.2292,0.038987,0.0137818,0.130515,10.2308,5.53953,2.48022,5.25885,0.0274475,1.09852,7.87221,0.944999,0,1.15201,0.872839,0.269741,11.4445,0.184864,0.50486,0,2.91102,3.2346,0.0933654,0.0160198,0,5.69995,3.67564,3.0605,17.9878,0,0,0,0,0,0,0,0.0111901,91.5828,0.0267366,0.00159314,0.0261772,0,5.8814,4.48493,39.2107,0.338616,6.66592,0,0.0420133,1.25635,0.258724,0.811421,3.01182,0,51.7062,7.46286,11.5278,2.02744,7.38558,9.00953,0.00296064,0.255077,16.7472,0,0,0.345694,0,5.74168,0,1.2731,10.4079,0.0169525,0.0137169,0,0.0403939,0.0142864,0,0.0153119,0.00630601,0,0.0989164,3.21094,2.10135,1.45668,17.0875,12.9931,1.75884,0.00897089,0,0.0258745,3.90221,11.9045,34.8934,1.2463,0.226804,0.851662,0,0,3.40282,0.352013,0.248934,0.014277,26.1444,10.7854,0.242928,2.85748,0,0.714839,2.94079,0.230801,0.364712,0.0444687,0,4.57466,0,0,0,5.73108,5.29156,0,21.3213,0.0781545,0.852836,0.709228,0.63417
